repository,path,name,url,html_url,git_url,score
MasiarNovine/RadioApp,shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/830948550/contents/shared/src/main/AndroidManifest.xml?ref=62e47e55ae188f7535e130f2f1ca9b95f67b7a47,https://github.com/MasiarNovine/RadioApp/blob/62e47e55ae188f7535e130f2f1ca9b95f67b7a47/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/830948550/git/blobs/d6d13ff2cf1ba4efdf28ba40b09111d4be7968e4,1.0
samyak2403/Simple-Tube,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/915546179/contents/app/src/main/AndroidManifest.xml?ref=f99966e21c12e76a39c6b37b604abfaca028c040,https://github.com/samyak2403/Simple-Tube/blob/f99966e21c12e76a39c6b37b604abfaca028c040/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/915546179/git/blobs/d95c7ca61a896b3e218eb5a538590a9d4926791a,1.0
VinylMusicPlayer/VinylMusicPlayer,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/115534318/contents/app/src/main/AndroidManifest.xml?ref=c84e73d5ae130df25b446128f4a02154cad85a3d,https://github.com/VinylMusicPlayer/VinylMusicPlayer/blob/c84e73d5ae130df25b446128f4a02154cad85a3d/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/115534318/git/blobs/cd882571a669503ccc6a685f59f836f6c0f4e53f,1.0
TR-TECH-GUIDE/Telegram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/402992226/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=368822d20f879f5ca851e4cbf13506eda4e48bfc,https://github.com/TR-TECH-GUIDE/Telegram/blob/368822d20f879f5ca851e4cbf13506eda4e48bfc/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/402992226/git/blobs/cac5f890507169b446adc5d14c46546849a87233,1.0
imemessenger/iMe-Android,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/197603654/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=6bd7e381aa58c52980343a43613e45e8f52a99b6,https://github.com/imemessenger/iMe-Android/blob/6bd7e381aa58c52980343a43613e45e8f52a99b6/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/197603654/git/blobs/dbb731c1d585797a1bbc218c4b876c17b03a972e,1.0
DiceTechnology/androidx-media,demos/session/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/638209092/contents/demos/session/src/main/AndroidManifest.xml?ref=4ada6039f3a71f8ec78ab20dcc70857a8f5d8f6e,https://github.com/DiceTechnology/androidx-media/blob/4ada6039f3a71f8ec78ab20dcc70857a8f5d8f6e/demos/session/src/main/AndroidManifest.xml,https://api.github.com/repositories/638209092/git/blobs/d902b7f414aea1c463388321f518e232bfa82953,1.0
jtof-dev/signal-android,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/655893169/contents/app/src/main/AndroidManifest.xml?ref=f1185e4669387b163020826757b4c3ec933040b8,https://github.com/jtof-dev/signal-android/blob/f1185e4669387b163020826757b4c3ec933040b8/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/655893169/git/blobs/c36fe4aa7c5f16bffd1b785ae8d03506d8bef20a,1.0
root6819/Shuttle2P,androidApp/main/playback/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/714980808/contents/androidApp/main/playback/src/main/AndroidManifest.xml?ref=a8524a0461d7274f56045e4c2206527e0c7967bd,https://github.com/root6819/Shuttle2P/blob/a8524a0461d7274f56045e4c2206527e0c7967bd/androidApp/main/playback/src/main/AndroidManifest.xml,https://api.github.com/repositories/714980808/git/blobs/d73147f228149dfd6efa728814870f2a3606f142,1.0
furhadjidda/AndroidAutomotiveApps,TestApp1/shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/381371335/contents/TestApp1/shared/src/main/AndroidManifest.xml?ref=397bfb17f07c912fd9d65b8c60bc2ca4c8b162e4,https://github.com/furhadjidda/AndroidAutomotiveApps/blob/397bfb17f07c912fd9d65b8c60bc2ca4c8b162e4/TestApp1/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/381371335/git/blobs/c3d244e0238375dd79ee4632a15465bdfc6fd3ca,1.0
Citrus-CAF/development,samples/browseable/MediaBrowserService/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/64921519/contents/samples/browseable/MediaBrowserService/AndroidManifest.xml?ref=de34875ad044c36484b93a1324b954168bbb32aa,https://github.com/Citrus-CAF/development/blob/de34875ad044c36484b93a1324b954168bbb32aa/samples/browseable/MediaBrowserService/AndroidManifest.xml,https://api.github.com/repositories/64921519/git/blobs/e459ed17d9924fa12e99a5872948aee7daa2af4c,1.0
lgawin/SampleMediaApp,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/756158951/contents/app/src/main/AndroidManifest.xml?ref=3654394801f31ee25c06ee04574cd80f0d334a2a,https://github.com/lgawin/SampleMediaApp/blob/3654394801f31ee25c06ee04574cd80f0d334a2a/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/756158951/git/blobs/db140ee347b526f62963a322606de69cb8975409,1.0
SimpleMobileTools/Simple-Music-Player,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/49365652/contents/app/src/main/AndroidManifest.xml?ref=498086a02df9809bcef94264e460f3cbdf68918f,https://github.com/SimpleMobileTools/Simple-Music-Player/blob/498086a02df9809bcef94264e460f3cbdf68918f/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/49365652/git/blobs/e5bb8585081270f6e5baaae8db3376a5604b4891,1.0
xdtianyu/android-7.0.0_r1,development/samples/Support4Demos/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/66448134/contents/development/samples/Support4Demos/AndroidManifest.xml?ref=4bd4cb29853dd0335dc1b04800bc5224f9232e31,https://github.com/xdtianyu/android-7.0.0_r1/blob/4bd4cb29853dd0335dc1b04800bc5224f9232e31/development/samples/Support4Demos/AndroidManifest.xml,https://api.github.com/repositories/66448134/git/blobs/c48e79017957b4a18ee95d5238e8c6df6c47bfb0,1.0
smitzey/AndroidAutoTourGuide,apps/7muziKar1/mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/57321046/contents/apps/7muziKar1/mobile/src/main/AndroidManifest.xml?ref=a0a86730b1d54c0fef2315d6856cc6ce370b55e7,https://github.com/smitzey/AndroidAutoTourGuide/blob/a0a86730b1d54c0fef2315d6856cc6ce370b55e7/apps/7muziKar1/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/57321046/git/blobs/d10c443261e6f6f901414c68146babbd69f114b2,1.0
ETS-Android5/GuGugram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/497640852/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=5fc9813b6220304b0709427f665b12246ff9cf99,https://github.com/ETS-Android5/GuGugram/blob/5fc9813b6220304b0709427f665b12246ff9cf99/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/497640852/git/blobs/ebdbded691df4359fd8e505ecf0ccdbe932440d8,1.0
ZoEnXI/CarTalk,mobile/build/intermediates/merged_manifests/debug/processDebugManifest/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/859729419/contents/mobile/build/intermediates/merged_manifests/debug/processDebugManifest/AndroidManifest.xml?ref=9698327e10f41957713f149ac6b51836db4b9dab,https://github.com/ZoEnXI/CarTalk/blob/9698327e10f41957713f149ac6b51836db4b9dab/mobile/build/intermediates/merged_manifests/debug/processDebugManifest/AndroidManifest.xml,https://api.github.com/repositories/859729419/git/blobs/d4bd2920aacb810dd13b6d7151a10b42367a6ab9,1.0
cop5021spring20/RacerD,AndroidApps/Telegram/TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/256299239/contents/AndroidApps/Telegram/TMessagesProj/src/main/AndroidManifest.xml?ref=0d49b8401231ae2d07c3361de96c5e52898a104e,https://github.com/cop5021spring20/RacerD/blob/0d49b8401231ae2d07c3361de96c5e52898a104e/AndroidApps/Telegram/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/256299239/git/blobs/ef2db0d8883219b2012441513c6b7bae8848f5f5,1.0
Elijah762/brakey-heart,AchyBrakeyHeartV3/shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/565493618/contents/AchyBrakeyHeartV3/shared/src/main/AndroidManifest.xml?ref=da064b4343f5f89192f95fad2e0aeed70a9febe8,https://github.com/Elijah762/brakey-heart/blob/da064b4343f5f89192f95fad2e0aeed70a9febe8/AchyBrakeyHeartV3/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/565493618/git/blobs/e517b176fecfb1c838b667f2e8ccaa5a728efdcc,1.0
ErNaveen/UniversalMusicPlayer,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/32310017/contents/mobile/src/main/AndroidManifest.xml?ref=dec9eddf29db9a2639b42adf835918d952f62196,https://github.com/ErNaveen/UniversalMusicPlayer/blob/dec9eddf29db9a2639b42adf835918d952f62196/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/32310017/git/blobs/c77243b386e5ede2a39ad03e9d3357eca2018f83,1.0
TGAndroid-Decompiled/TGAndroid-Beta,resources/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/487795275/contents/resources/AndroidManifest.xml?ref=5c853ebcd5aa1ce42a330e58dcd13969ee2caf5e,https://github.com/TGAndroid-Decompiled/TGAndroid-Beta/blob/5c853ebcd5aa1ce42a330e58dcd13969ee2caf5e/resources/AndroidManifest.xml,https://api.github.com/repositories/487795275/git/blobs/c61f1895a1c5be2eaff87d58c78a6fa6ccfdf753,1.0
AntoineG69/Analyse-de-code-et-maintenabilit-,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/791172007/contents/app/src/main/AndroidManifest.xml?ref=cd583d0d88b94b01846273655a0387449576c326,https://github.com/AntoineG69/Analyse-de-code-et-maintenabilit-/blob/cd583d0d88b94b01846273655a0387449576c326/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/791172007/git/blobs/e8cf4dff1607f57b30c4d505bd30de478352ba18,1.0
BrightDV/BlackHole,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/469853581/contents/android/app/src/main/AndroidManifest.xml?ref=ecb448e3b7431e20e23b3fdf1a957b0df1f37861,https://github.com/BrightDV/BlackHole/blob/ecb448e3b7431e20e23b3fdf1a957b0df1f37861/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/469853581/git/blobs/ce17d9ece5f18f32c92342035badbb9fd765fe93,1.0
wzieba/monolith-pocket-casts-android,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/898619263/contents/app/src/main/AndroidManifest.xml?ref=7274783303c84b9e4751dd2c36121ce317cd546f,https://github.com/wzieba/monolith-pocket-casts-android/blob/7274783303c84b9e4751dd2c36121ce317cd546f/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/898619263/git/blobs/dcf057dd01e128161af749de6b092777627bf49d,1.0
4kpros/FluidMusic,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/555755264/contents/app/src/main/AndroidManifest.xml?ref=c9363fa150d1cd34b0fac119c825bfe75e2f96e1,https://github.com/4kpros/FluidMusic/blob/c9363fa150d1cd34b0fac119c825bfe75e2f96e1/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/555755264/git/blobs/dbfe5b72e79a0e26b161f63d6a395b4e7cb67def,1.0
pandasys/toque,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/311981753/contents/app/src/main/AndroidManifest.xml?ref=6db0fafd6116f71a45dc539eeb365dd43c91e3d4,https://github.com/pandasys/toque/blob/6db0fafd6116f71a45dc539eeb365dd43c91e3d4/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/311981753/git/blobs/c4c44bf0dc906a631fdcc8fca87c3989bffce95f,1.0
SRGSSR/pillarbox-android,pillarbox-demo/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/519157987/contents/pillarbox-demo/src/main/AndroidManifest.xml?ref=4e741743cae6690bab31c8c4183ef69d0679a116,https://github.com/SRGSSR/pillarbox-android/blob/4e741743cae6690bab31c8c4183ef69d0679a116/pillarbox-demo/src/main/AndroidManifest.xml,https://api.github.com/repositories/519157987/git/blobs/c713a7c088abbfb345eeb086d9306eb54a79b3db,1.0
s-a-sakib/Bonk-Tune,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/880350638/contents/android/app/src/main/AndroidManifest.xml?ref=0c439ca471863d0cb09eb99259f05fbd92a830e2,https://github.com/s-a-sakib/Bonk-Tune/blob/0c439ca471863d0cb09eb99259f05fbd92a830e2/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/880350638/git/blobs/c98117a42b74ab33e02e0ee65a5f256fc71977ce,1.0
ilemobayo/KStudio,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/138568151/contents/app/src/main/AndroidManifest.xml?ref=bc50a7cace0367b5bcffcd92008f7dbe2727da96,https://github.com/ilemobayo/KStudio/blob/bc50a7cace0367b5bcffcd92008f7dbe2727da96/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/138568151/git/blobs/cea1e3555fbe63dfc90a6d3420458a150b3c49b4,1.0
JoeSteven/CatMusic,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/146284140/contents/mobile/src/main/AndroidManifest.xml?ref=3f47751ec2c3bbbc43240e5c9312cdf2e0aaabc1,https://github.com/JoeSteven/CatMusic/blob/3f47751ec2c3bbbc43240e5c9312cdf2e0aaabc1/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/146284140/git/blobs/d22403c68520ce8363f805a1d743b39f3a33c288,1.0
pure-music/PureMusic,app/build/intermediates/merged_manifest/chinaDebug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/696575257/contents/app/build/intermediates/merged_manifest/chinaDebug/AndroidManifest.xml?ref=e64b51eadf37dc304420c8381981bda6c1d257c4,https://github.com/pure-music/PureMusic/blob/e64b51eadf37dc304420c8381981bda6c1d257c4/app/build/intermediates/merged_manifest/chinaDebug/AndroidManifest.xml,https://api.github.com/repositories/696575257/git/blobs/ec75994015cd8e9959ca1e9cbda4409d527880c5,1.0
LinXueyuanStdio/LearnTelegram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/279788012/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=751a1abe0e1247b7e48d70e106966c2ca8a8124a,https://github.com/LinXueyuanStdio/LearnTelegram/blob/751a1abe0e1247b7e48d70e106966c2ca8a8124a/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/279788012/git/blobs/e0927c3f4bdff11e1e621c8aefb8e73339ae0cba,1.0
meltingscales/org.telegram.messenger,org.telegram.messenger/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/768965599/contents/org.telegram.messenger/AndroidManifest.xml?ref=acbc8b2af3143ad54d8422d795242e8e201b5abd,https://github.com/meltingscales/org.telegram.messenger/blob/acbc8b2af3143ad54d8422d795242e8e201b5abd/org.telegram.messenger/AndroidManifest.xml,https://api.github.com/repositories/768965599/git/blobs/cc27da423c601d866023b7ab62331251fca29737,1.0
wetavina/RasaGram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/84659186/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=5b78603e8dbe418a500033bd8cee7e407ab2864d,https://github.com/wetavina/RasaGram/blob/5b78603e8dbe418a500033bd8cee7e407ab2864d/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/84659186/git/blobs/e0d45012a3a5f2718205732ba30f2e8ffb46dc21,1.0
Eyre-S/Nukogram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/516756521/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=0b2ace948f8ec42b6725ac2a54aff9d99c1ff414,https://github.com/Eyre-S/Nukogram/blob/0b2ace948f8ec42b6725ac2a54aff9d99c1ff414/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/516756521/git/blobs/d3bbb03421f0f5729fa9763742e473337eefa2ab,1.0
xPOURY4/xgram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/267958960/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=9fb50a5f66897668c1013d65134323a8c422ee90,https://github.com/xPOURY4/xgram/blob/9fb50a5f66897668c1013d65134323a8c422ee90/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/267958960/git/blobs/c587f9cf4d77625d504c5d414041ee1c65f40efd,1.0
idkwhodatis/EZmusic,shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/683511710/contents/shared/src/main/AndroidManifest.xml?ref=ae4fcb636ca8505d33aa4f69b5a8c4561257dfb2,https://github.com/idkwhodatis/EZmusic/blob/ae4fcb636ca8505d33aa4f69b5a8c4561257dfb2/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/683511710/git/blobs/eba9e9d67237a5dc442dd55b5e931883b442eca1,1.0
dindz/Music-Lover,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/889347216/contents/app/src/main/AndroidManifest.xml?ref=07af09dad613c5553905749a07fb5b94e15049f6,https://github.com/dindz/Music-Lover/blob/07af09dad613c5553905749a07fb5b94e15049f6/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/889347216/git/blobs/cd7a3d971f10c22d6f29a172b9f9a61c1dc3f724,1.0
TeamEOS/gradle_Jive,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/43349438/contents/app/src/main/AndroidManifest.xml?ref=2ff2f964824b51f4d931aa29cf239d476f5fd54b,https://github.com/TeamEOS/gradle_Jive/blob/2ff2f964824b51f4d931aa29cf239d476f5fd54b/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/43349438/git/blobs/dac44fb989350c370a15fde4f79d035f61313c84,1.0
AmadeusW/muzikhack,MusicPlayerSample/mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/56934457/contents/MusicPlayerSample/mobile/src/main/AndroidManifest.xml?ref=733d5b1ee1b6208a2104b6300745095fa14f3571,https://github.com/AmadeusW/muzikhack/blob/733d5b1ee1b6208a2104b6300745095fa14f3571/MusicPlayerSample/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/56934457/git/blobs/c621888959093c33ad1dc727572a65a410f12ea7,1.0
gmstyle/my_tube,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/686688755/contents/android/app/src/main/AndroidManifest.xml?ref=794a2f99031d865405bf25cd2b7276ef36ba9430,https://github.com/gmstyle/my_tube/blob/794a2f99031d865405bf25cd2b7276ef36ba9430/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/686688755/git/blobs/c2c8e9649ee633de4f15db34730d7d4ad287e669,1.0
SuslikV/vlc-android,application/vlc-android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/752318408/contents/application/vlc-android/AndroidManifest.xml?ref=0e940fe7e30107d34b5bff188d8a986e0a51784d,https://github.com/SuslikV/vlc-android/blob/0e940fe7e30107d34b5bff188d8a986e0a51784d/application/vlc-android/AndroidManifest.xml,https://api.github.com/repositories/752318408/git/blobs/ded55e531d6d88e988074cca61794a4246ad53cc,1.0
krishnamanc/AndroidStudioProjects,SonicMusicPlayer/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/808427199/contents/SonicMusicPlayer/app/src/main/AndroidManifest.xml?ref=1a4cf000c2cb0eb06c438131efee69d13d299b5b,https://github.com/krishnamanc/AndroidStudioProjects/blob/1a4cf000c2cb0eb06c438131efee69d13d299b5b/SonicMusicPlayer/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/808427199/git/blobs/e74f01450125742ec9a14d01afecb96dac684021,1.0
youlookwhat/MaterialDesign,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/69543582/contents/app/src/main/AndroidManifest.xml?ref=ded2e8f658baa032a1411fd79e9ce94fd4e994ba,https://github.com/youlookwhat/MaterialDesign/blob/ded2e8f658baa032a1411fd79e9ce94fd4e994ba/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/69543582/git/blobs/da731951528ab4b743df2687a02680bcbef606e6,1.0
CarbonBeta/android_frameworks_support,samples/Support4Demos/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/147430982/contents/samples/Support4Demos/src/main/AndroidManifest.xml?ref=7e1c025be2cfcca9fee257fa74050a5316791bb9,https://github.com/CarbonBeta/android_frameworks_support/blob/7e1c025be2cfcca9fee257fa74050a5316791bb9/samples/Support4Demos/src/main/AndroidManifest.xml,https://api.github.com/repositories/147430982/git/blobs/dc89ae619f4a371d0bc78a68f0d6c2ff8d652cbd,1.0
Mayil-AI-Sandbox/vlc-android,application/vlc-android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/803241530/contents/application/vlc-android/AndroidManifest.xml?ref=cc7fb2a09cfb99f33f7c448a92aafb1d79d869c8,https://github.com/Mayil-AI-Sandbox/vlc-android/blob/cc7fb2a09cfb99f33f7c448a92aafb1d79d869c8/application/vlc-android/AndroidManifest.xml,https://api.github.com/repositories/803241530/git/blobs/de2c54511dc96af18f8cd58ddbde64709133a6bd,1.0
chsienki/TitusBrain,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/259784952/contents/app/src/main/AndroidManifest.xml?ref=406057ab066edb6d7ffab9bd29527c453af95c83,https://github.com/chsienki/TitusBrain/blob/406057ab066edb6d7ffab9bd29527c453af95c83/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/259784952/git/blobs/cfd2bdbc929641e74f7c427ac2048db68e871eda,1.0
androiddevnotesforks/Voice,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/594268841/contents/app/src/main/AndroidManifest.xml?ref=051a5fb3327f81078104fa8e9a6dc09fa58f048e,https://github.com/androiddevnotesforks/Voice/blob/051a5fb3327f81078104fa8e9a6dc09fa58f048e/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/594268841/git/blobs/d095c35df1926e72a84497766afef15abd09204b,1.0
lutherh/Radio7,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/66376761/contents/mobile/src/main/AndroidManifest.xml?ref=2461031628824f818e13e5137da2629bff710435,https://github.com/lutherh/Radio7/blob/2461031628824f818e13e5137da2629bff710435/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/66376761/git/blobs/d944aee9476e4e3859178a0ad69babb32fb5b87e,1.0
Eselter/CarStream-fork,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/203878732/contents/app/src/main/AndroidManifest.xml?ref=0d998ae6a72e567e853fc981d02e286d84216f46,https://github.com/Eselter/CarStream-fork/blob/0d998ae6a72e567e853fc981d02e286d84216f46/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/203878732/git/blobs/eaf01437ed4b178586b5bd9b24e5c4c4eaf768e6,1.0
merlinepedra/carstream-android-auto,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/519637813/contents/app/src/main/AndroidManifest.xml?ref=e3922f8911d2ee987fe3aa38df3c14bbd2c30182,https://github.com/merlinepedra/carstream-android-auto/blob/e3922f8911d2ee987fe3aa38df3c14bbd2c30182/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/519637813/git/blobs/eaf01437ed4b178586b5bd9b24e5c4c4eaf768e6,1.0
schummLee/ai-search,Cache/hosted/pub.dev/audio_service-0.18.12/example/android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/794410840/contents/Cache/hosted/pub.dev/audio_service-0.18.12/example/android/app/src/main/AndroidManifest.xml?ref=38c0f906748da9d6230eaeb2d3cf4c88153c1857,https://github.com/schummLee/ai-search/blob/38c0f906748da9d6230eaeb2d3cf4c88153c1857/Cache/hosted/pub.dev/audio_service-0.18.12/example/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/794410840/git/blobs/ccc1a2553c16d3bff15271b261865b02eaa3a77a,1.0
pure-music/PureMusic,app/build/intermediates/bundle_manifest/chinaRelease/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/696575257/contents/app/build/intermediates/bundle_manifest/chinaRelease/AndroidManifest.xml?ref=e64b51eadf37dc304420c8381981bda6c1d257c4,https://github.com/pure-music/PureMusic/blob/e64b51eadf37dc304420c8381981bda6c1d257c4/app/build/intermediates/bundle_manifest/chinaRelease/AndroidManifest.xml,https://api.github.com/repositories/696575257/git/blobs/cf6c85023008d0fe1956c02e9f4a658c1390dd4a,1.0
pure-music/PureMusic,app/build/intermediates/merged_manifests/chinaRelease/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/696575257/contents/app/build/intermediates/merged_manifests/chinaRelease/AndroidManifest.xml?ref=e64b51eadf37dc304420c8381981bda6c1d257c4,https://github.com/pure-music/PureMusic/blob/e64b51eadf37dc304420c8381981bda6c1d257c4/app/build/intermediates/merged_manifests/chinaRelease/AndroidManifest.xml,https://api.github.com/repositories/696575257/git/blobs/cf6c85023008d0fe1956c02e9f4a658c1390dd4a,1.0
pure-music/PureMusic,app/build/intermediates/packaged_manifests/chinaRelease/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/696575257/contents/app/build/intermediates/packaged_manifests/chinaRelease/AndroidManifest.xml?ref=e64b51eadf37dc304420c8381981bda6c1d257c4,https://github.com/pure-music/PureMusic/blob/e64b51eadf37dc304420c8381981bda6c1d257c4/app/build/intermediates/packaged_manifests/chinaRelease/AndroidManifest.xml,https://api.github.com/repositories/696575257/git/blobs/cf6c85023008d0fe1956c02e9f4a658c1390dd4a,1.0
speethambaran/androidauto,shared/build/intermediates/aapt_friendly_merged_manifests/debug/aapt/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/560422407/contents/shared/build/intermediates/aapt_friendly_merged_manifests/debug/aapt/AndroidManifest.xml?ref=99180d2d1c8d175d0190c19dd016ad68c25b6f22,https://github.com/speethambaran/androidauto/blob/99180d2d1c8d175d0190c19dd016ad68c25b6f22/shared/build/intermediates/aapt_friendly_merged_manifests/debug/aapt/AndroidManifest.xml,https://api.github.com/repositories/560422407/git/blobs/cee86a34a78bff4d3dbb0bfb374117bbc5ad8c43,1.0
Ron015/RonMusic,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/945177740/contents/app/src/main/AndroidManifest.xml?ref=20e4d0bdd56cd31ada76f55320ed8279f3df9105,https://github.com/Ron015/RonMusic/blob/20e4d0bdd56cd31ada76f55320ed8279f3df9105/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/945177740/git/blobs/d2ee3f178cdc5c2c7be74ac8c2d4b8b081a0fb58,1.0
